Image,Object ID,Object type,Name,Classification,Parent,ROI,Centroid X µm,Centroid Y µm,Area µm^2,Perimeter µm
HDL109_Spleen_HxE_1_176161_normalized.ome.tif - normalized,c150088d-90bd-449d-b8ef-97f85d5eada3,Annotation,,Follicle,Root object (Image),Polygon,5035.3,8092.9,65289.6,2082
HDL109_Spleen_HxE_1_176161_normalized.ome.tif - normalized,c9261608-55a9-4648-94e7-5cc4e48f6422,Annotation,,Follicle,Root object (Image),Polygon,13841.5,13320.8,68850,1632.5
HDL109_Spleen_HxE_1_176161_normalized.ome.tif - normalized,6278e7be-2593-412a-aeae-f730834386f6,Annotation,,Follicle,Root object (Image),Polygon,8383.9,6089,41157.7,1411.7
HDL109_Spleen_HxE_1_176161_normalized.ome.tif - normalized,0778968d-99b1-45c8-8d62-8128e19208cc,Annotation,,Follicle,Root object (Image),Polygon,7329.1,3511,30429.2,906.94
HDL109_Spleen_HxE_1_176161_normalized.ome.tif - normalized,73291760-2a2a-4d30-a5a8-807f6822dffe,Annotation,,Follicle,Root object (Image),Polygon,3845.9,6737.1,199802.5,2571
HDL109_Spleen_HxE_1_176161_normalized.ome.tif - normalized,4ad13824-ade6-464e-a321-653bd5e41e8e,Annotation,,Follicle,Root object (Image),Polygon,8364.7,15825.5,25484.5,812.3
HDL109_Spleen_HxE_1_176161_normalized.ome.tif - normalized,758d80c5-146c-457a-9888-7b58c18303f0,Annotation,,Follicle,Root object (Image),Polygon,11812,5967.5,56053.7,1514.2
HDL109_Spleen_HxE_1_176161_normalized.ome.tif - normalized,674bc135-1c91-4756-a1b5-39c62b2187d8,Annotation,,Follicle,Root object (Image),Polygon,3661,7528.1,34705,1151.4
HDL109_Spleen_HxE_1_176161_normalized.ome.tif - normalized,aac19c75-768d-4817-93b8-f0ee36c9cc54,Annotation,,Follicle,Root object (Image),Polygon,3460.9,2002.9,42697,1324.9
HDL109_Spleen_HxE_1_176161_normalized.ome.tif - normalized,424b8332-b3ef-426b-b97d-5d4f1a61fa1c,Annotation,,Follicle,Root object (Image),Polygon,9684.6,5506.6,71695.6,1711.4
HDL109_Spleen_HxE_1_176161_normalized.ome.tif - normalized,47f7af5c-b076-4522-9628-87d5e0ede3b0,Annotation,,Follicle,Root object (Image),Polygon,16794.5,10440.9,71291.5,2563.1
HDL109_Spleen_HxE_1_176161_normalized.ome.tif - normalized,12e1e4e6-6055-4717-b797-c83a424da9a5,Annotation,,Follicle,Root object (Image),Polygon,6609.5,8992.6,169046.5,2476.3
HDL109_Spleen_HxE_1_176161_normalized.ome.tif - normalized,93ee8a97-c3e8-4a38-b30e-a9c8df2e6ce2,Annotation,,Follicle,Root object (Image),Polygon,9142.3,12373.8,95827.4,1900.6
HDL109_Spleen_HxE_1_176161_normalized.ome.tif - normalized,91c87260-3c1e-4045-926c-13e77c7c504b,Annotation,,Follicle,Root object (Image),Polygon,7084,10161.7,165019.6,3856.5
HDL109_Spleen_HxE_1_176161_normalized.ome.tif - normalized,a7ac52b5-43cf-4b17-b0f7-269d5f2ef64f,Annotation,,Follicle,Root object (Image),Polygon,14022,4605.2,87571,1727.1
HDL109_Spleen_HxE_1_176161_normalized.ome.tif - normalized,81521fac-f38d-4594-bd0a-240beeaeff4a,Annotation,,Follicle,Root object (Image),Polygon,12005.4,9234.2,30320,1190.8
HDL109_Spleen_HxE_1_176161_normalized.ome.tif - normalized,bc661a9b-d5ff-42a9-a666-87d5ab7727ce,Annotation,,Follicle,Root object (Image),Polygon,8986.6,6871.8,66036,1466.9
HDL109_Spleen_HxE_1_176161_normalized.ome.tif - normalized,f82580a6-4a78-44dd-a88e-ce328e788cdf,Annotation,,Follicle,Root object (Image),Polygon,16721.3,12875.3,27552.3,1198.8
HDL109_Spleen_HxE_1_176161_normalized.ome.tif - normalized,9df2fb7f-1075-48d8-919f-e3cb49c0053f,Annotation,,Follicle,Root object (Image),Polygon,5139.1,2905.6,62008.7,1821.8
HDL109_Spleen_HxE_1_176161_normalized.ome.tif - normalized,f6c83d38-225b-473f-a1e4-8a49a20015c5,Annotation,,Follicle,Root object (Image),Polygon,7811.7,15449.9,43754.4,1514.2
HDL109_Spleen_HxE_1_176161_normalized.ome.tif - normalized,3dc6b1a1-8db9-4aad-913d-9367b100315c,Annotation,,Follicle,Root object (Image),Polygon,2731.9,7443.7,121824.9,2594.6
HDL109_Spleen_HxE_1_176161_normalized.ome.tif - normalized,e43a311d-afd2-41b7-908e-d92bbeaa930c,Annotation,,Follicle,Root object (Image),Polygon,3928.4,9544.8,58323.5,1466.9
HDL109_Spleen_HxE_1_176161_normalized.ome.tif - normalized,68281ee0-1220-436d-8c51-d65fe5960e3c,Annotation,,Tissue,Root object (Image),Geometry,9821.4,8508.6,199511269,347923.9
HDL109_Spleen_HxE_2_176162_normalized.ome.tif - normalized,8eecc91a-057f-4be6-9617-700e44a9b6a5,Annotation,,Follicle,Root object (Image),Polygon,8957,2509.2,97102.6,1656.2
HDL109_Spleen_HxE_2_176162_normalized.ome.tif - normalized,33a03f78-f4f4-442d-84b8-14cb7b2ea427,Annotation,,Follicle,Root object (Image),Polygon,18493.3,9217.6,50673.4,2066.2
HDL109_Spleen_HxE_2_176162_normalized.ome.tif - normalized,3769da05-0aab-41c3-8327-e193d17ffcea,Annotation,,Follicle,Root object (Image),Polygon,7402,14795.3,175266.9,2965.3
HDL109_Spleen_HxE_2_176162_normalized.ome.tif - normalized,ce692b9d-a67d-4df1-9479-98c0de8f51e2,Annotation,,Follicle,Root object (Image),Polygon,5905.4,15855,207778.7,3241.3
HDL109_Spleen_HxE_2_176162_normalized.ome.tif - normalized,dbf0ac29-7455-4b7d-8f02-23fc2fae7085,Annotation,,Follicle,Root object (Image),Polygon,18179.2,10874.8,58339.2,1332.8
HDL109_Spleen_HxE_2_176162_normalized.ome.tif - normalized,f345f2e9-8336-4cfb-9280-cc138c682f4a,Annotation,,Follicle,Root object (Image),Polygon,14718.4,12711.5,45978.1,1183
HDL109_Spleen_HxE_2_176162_normalized.ome.tif - normalized,9d0fe26d-ff63-4262-aef9-61072ebbc9d3,Annotation,,Follicle,Root object (Image),Polygon,10323.8,3648.3,81817.9,2042.6
HDL109_Spleen_HxE_2_176162_normalized.ome.tif - normalized,65e38493-85aa-480b-8a21-4091f1d90c03,Annotation,,Follicle,Root object (Image),Polygon,5848.2,11990.4,63486,1900.6
HDL109_Spleen_HxE_2_176162_normalized.ome.tif - normalized,4a606313-3b87-4b62-b708-9ad60083b463,Annotation,,Follicle,Root object (Image),Polygon,7909.1,15093.9,34285.1,1577.3
HDL109_Spleen_HxE_2_176162_normalized.ome.tif - normalized,5fc366d2-ff5f-45c9-bc00-1f1a8f0e63f3,Annotation,,Follicle,Root object (Image),Polygon,7573.9,12643.4,181175.1,3635.7
HDL109_Spleen_HxE_2_176162_normalized.ome.tif - normalized,f7118bbf-0e7e-422c-ae7c-7eb9fe8f05a9,Annotation,,Follicle,Root object (Image),Polygon,5809.3,12615.8,280687.3,5023.7
HDL109_Spleen_HxE_2_176162_normalized.ome.tif - normalized,12b777dc-b520-4799-942f-7bef29611412,Annotation,,Follicle,Root object (Image),Polygon,15207,8210.5,78817,1932.2
HDL109_Spleen_HxE_2_176162_normalized.ome.tif - normalized,88110668-76ac-45aa-8093-96f03877827d,Annotation,,Follicle,Root object (Image),Polygon,7045.2,13530.1,102653,2894.3
HDL109_Spleen_HxE_2_176162_normalized.ome.tif - normalized,74bb97b1-ddbf-4fbb-84bc-ae48a189dacc,Annotation,,Follicle,Root object (Image),Polygon,10932.4,6966.2,67497.9,2089.9
HDL109_Spleen_HxE_2_176162_normalized.ome.tif - normalized,28cd6993-5db0-43ea-8ae6-2e05ea85dacc,Annotation,,Follicle,Root object (Image),Polygon,6719.7,11007.4,278230.3,6742.8
HDL109_Spleen_HxE_2_176162_normalized.ome.tif - normalized,d9eefd7c-900b-48db-a769-94d2a4ce6d92,Annotation,,Follicle,Root object (Image),Polygon,10843.6,3561.5,30537.9,938.45
HDL109_Spleen_HxE_2_176162_normalized.ome.tif - normalized,e234e84f-ef9f-4ce3-8253-b89b3271a974,Annotation,,Follicle,Root object (Image),Polygon,13818.8,11718.2,371663.5,5023.6
HDL109_Spleen_HxE_2_176162_normalized.ome.tif - normalized,ba81c7c9-b96c-44aa-85a5-c4b56cb99757,Annotation,,Follicle,Root object (Image),Polygon,8863.6,13074.9,206504.5,6072.6
HDL109_Spleen_HxE_2_176162_normalized.ome.tif - normalized,57c3663d-41f5-47da-b37c-5eddbbdb82a3,Annotation,,Follicle,Root object (Image),Polygon,9433.1,17634.6,26121.8,1017.4
HDL109_Spleen_HxE_2_176162_normalized.ome.tif - normalized,5df62d54-a4ca-4da6-a942-816a86ce8ff5,Annotation,,Follicle,Root object (Image),Polygon,15935.2,11329.8,98299.5,2381.7
HDL109_Spleen_HxE_2_176162_normalized.ome.tif - normalized,bd75f31b-af2f-49bb-af0b-08850dbc3c89,Annotation,,Follicle,Root object (Image),Polygon,7682.1,13760.8,146936.4,2925.9
HDL109_Spleen_HxE_2_176162_normalized.ome.tif - normalized,cdf7f8a4-f516-4335-a8f2-99496986c5b7,Annotation,,Follicle,Root object (Image),Polygon,11081.6,14684,45760.4,2776
HDL109_Spleen_HxE_2_176162_normalized.ome.tif - normalized,73f2b106-018a-410b-b8be-b73739927ba1,Annotation,,Follicle,Root object (Image),Polygon,18383.8,14204.5,16855.1,1364.3
HDL109_Spleen_HxE_2_176162_normalized.ome.tif - normalized,897d15c2-6375-492b-ac22-92fda78a7356,Annotation,,Follicle,Root object (Image),Polygon,3475.2,10670.2,227961.6,4242.9
HDL109_Spleen_HxE_2_176162_normalized.ome.tif - normalized,3b2e2e96-a6cf-4c0a-9291-f49e32593e67,Annotation,,Follicle,Root object (Image),Polygon,11140.6,5101.8,47050.9,1285.5
HDL109_Spleen_HxE_2_176162_normalized.ome.tif - normalized,c684e105-5381-4d4c-8892-6410723f3f6a,Annotation,,Follicle,Root object (Image),Polygon,9986.4,5842.6,86529.3,1750.8
HDL109_Spleen_HxE_2_176162_normalized.ome.tif - normalized,1536de88-597f-4cd9-8909-62c2f07ae5c6,Annotation,,Follicle,Root object (Image),Polygon,8122.5,8167.6,173929.1,2310.7
HDL109_Spleen_HxE_2_176162_normalized.ome.tif - normalized,d9c3a987-f3e2-42d0-a20a-fa4cd2eacd36,Annotation,,Follicle,Root object (Image),Polygon,7203.1,1901.7,96869.2,2042.6
HDL109_Spleen_HxE_2_176162_normalized.ome.tif - normalized,8ad5f42b-accd-4d68-8cef-2d36a382fa46,Annotation,,Follicle,Root object (Image),Polygon,6789.5,10506.8,34409.9,1380.1
HDL109_Spleen_HxE_2_176162_normalized.ome.tif - normalized,d9b16fa9-b859-4aa8-8779-3aa40d281823,Annotation,,Follicle,Root object (Image),Polygon,1836.5,6815.8,272742.2,4984.2
HDL109_Spleen_HxE_2_176162_normalized.ome.tif - normalized,6a5e3291-ae25-4994-9e21-34c6beb8ed5d,Annotation,,Follicle,Root object (Image),Polygon,5674.7,14642.9,106322.8,2492.1
HDL109_Spleen_HxE_2_176162_normalized.ome.tif - normalized,7c8138af-7b8d-4210-9b0b-25b16bc71717,Annotation,,Follicle,Root object (Image),Polygon,17869.8,11787.3,47019.8,1372.2
HDL109_Spleen_HxE_2_176162_normalized.ome.tif - normalized,93b538de-f033-4898-be82-25edca8ecb0a,Annotation,,Follicle,Root object (Image),Polygon,6278.6,14250.7,14880.4,820.19
HDL109_Spleen_HxE_2_176162_normalized.ome.tif - normalized,249f2fd2-00f7-4b58-9bbc-49522e947332,Annotation,,Follicle,Root object (Image),Polygon,6723.2,2512,133952.7,2247.6
HDL109_Spleen_HxE_2_176162_normalized.ome.tif - normalized,0b64dd4d-ebb8-4e7c-9cea-b9e12171a094,Annotation,,Follicle,Root object (Image),Polygon,1535.1,9177.9,256213.9,6679.8
HDL109_Spleen_HxE_2_176162_normalized.ome.tif - normalized,0e293a77-ff95-432f-bf39-75e29bae8ee7,Annotation,,Follicle,Root object (Image),Polygon,19208.3,12740.2,122136.4,2705
HDL109_Spleen_HxE_2_176162_normalized.ome.tif - normalized,c860f18b-b04f-4022-a936-d341269a6ca6,Annotation,,Follicle,Root object (Image),Polygon,11230.8,16847.3,272990.7,6821.7
HDL109_Spleen_HxE_2_176162_normalized.ome.tif - normalized,addc77e8-b9c4-4490-9dbd-83c288fb57ee,Annotation,,Follicle,Root object (Image),Polygon,1414.3,5989.8,45495.7,1356.5
HDL109_Spleen_HxE_2_176162_normalized.ome.tif - normalized,8cfd3d51-6282-40e8-9b3b-bc85363b9545,Annotation,,Follicle,Root object (Image),Polygon,5345.2,6742.8,26697.3,1340.7
HDL109_Spleen_HxE_2_176162_normalized.ome.tif - normalized,ed648eb5-9aef-42ed-ae74-b149edb96919,Annotation,,Follicle,Root object (Image),Polygon,9593.2,15787.1,126287.7,2397.5
HDL109_Spleen_HxE_2_176162_normalized.ome.tif - normalized,b6407070-cd46-428f-9b0f-70726fad375c,Annotation,,Follicle,Root object (Image),Polygon,10951.1,7900.9,45356,1293.4
HDL109_Spleen_HxE_2_176162_normalized.ome.tif - normalized,de13953f-e58d-48be-bbfa-56afa4112a24,Annotation,,Follicle,Root object (Image),Polygon,3990.8,13443.6,194267.9,3651.4
HDL109_Spleen_HxE_2_176162_normalized.ome.tif - normalized,7479df8c-3601-497d-947c-6f5eef934cf9,Annotation,,Follicle,Root object (Image),Polygon,5314.8,8513,78428.5,2255.6
HDL109_Spleen_HxE_2_176162_normalized.ome.tif - normalized,25ec1a99-0439-4f81-b1e9-edff56ffcdd3,Annotation,,Follicle,Root object (Image),Polygon,831.01,7065.2,126038.8,3817.1
HDL109_Spleen_HxE_2_176162_normalized.ome.tif - normalized,4810f851-a13b-4d1d-b41a-e28199e92195,Annotation,,Follicle,Root object (Image),Polygon,15834.5,10680.1,69161.4,1608.8
HDL109_Spleen_HxE_2_176162_normalized.ome.tif - normalized,aff54f48-5244-4878-bcc7-4008a749a284,Annotation,,Follicle,Root object (Image),Polygon,12386.8,5204.7,15393.3,867.5
HDL109_Spleen_HxE_2_176162_normalized.ome.tif - normalized,1b029049-ecf1-4c29-afc1-9e46960e360f,Annotation,,Follicle,Root object (Image),Polygon,11018.9,10125.6,99761.2,1963.8
HDL109_Spleen_HxE_2_176162_normalized.ome.tif - normalized,1debd420-cbbe-4606-a5d4-adc434edad43,Annotation,,Follicle,Root object (Image),Polygon,9750,4830.2,181687.9,2555.2
HDL109_Spleen_HxE_2_176162_normalized.ome.tif - normalized,aa63ea64-16f2-4cb5-9ccd-4c28e47644c2,Annotation,,Follicle,Root object (Image),Polygon,4645,16092.2,92904.1,2886.4
HDL109_Spleen_HxE_2_176162_normalized.ome.tif - normalized,e919b9f1-5c76-48c5-84df-4cbe5f89f800,Annotation,,Follicle,Root object (Image),Polygon,9069,6798.6,103554.9,2018.9
HDL109_Spleen_HxE_2_176162_normalized.ome.tif - normalized,bbda0e5e-4e0b-49b5-935d-67000eb5a0b2,Annotation,,Follicle,Root object (Image),Polygon,3663.9,11609.7,19731.7,1072.6
HDL109_Spleen_HxE_2_176162_normalized.ome.tif - normalized,be4cc2b5-280f-4bb3-84c5-11de229826aa,Annotation,,Follicle,Root object (Image),Polygon,1757,9470.4,12718.8,1309.1
HDL109_Spleen_HxE_2_176162_normalized.ome.tif - normalized,100b1aa5-bd2c-4dce-92ea-5d09f21deb86,Annotation,,Follicle,Root object (Image),Polygon,14565.3,7639.7,17041.3,812.29
HDL109_Spleen_HxE_2_176162_normalized.ome.tif - normalized,22b85f58-0591-4938-9ab0-e26bb8baea78,Annotation,,Follicle,Root object (Image),Polygon,3419.3,3678.1,107286.6,2783.9
HDL109_Spleen_HxE_2_176162_normalized.ome.tif - normalized,dbbecc71-929d-49fd-a5b9-e0120061b570,Annotation,,Follicle,Root object (Image),Polygon,11366.3,11054.9,35902.4,993.66
HDL109_Spleen_HxE_2_176162_normalized.ome.tif - normalized,aae422ca-7302-4815-a64f-9b6de7eeb1c3,Annotation,,Follicle,Root object (Image),Polygon,9222,15416.4,35280.3,1577.3
HDL109_Spleen_HxE_2_176162_normalized.ome.tif - normalized,be485a45-35da-4a2f-941e-13b61c13c310,Annotation,,Follicle,Root object (Image),Polygon,15189.4,13055.6,86840.6,2271.3
HDL109_Spleen_HxE_2_176162_normalized.ome.tif - normalized,429e9273-1619-4ffe-9d9b-49e7339b9a93,Annotation,,Follicle,Root object (Image),Polygon,20057.5,10202.8,31766.4,1569.4
HDL109_Spleen_HxE_2_176162_normalized.ome.tif - normalized,db02fcee-99c3-4740-9299-39bacdbf30c8,Annotation,,Follicle,Root object (Image),Polygon,13340.2,12459,76733.7,2121.4
HDL109_Spleen_HxE_2_176162_normalized.ome.tif - normalized,703e2661-1ad8-46d6-bc6c-7b6e14d5080b,Annotation,,Follicle,Root object (Image),Polygon,15672,9638.2,59738.7,1340.7
HDL109_Spleen_HxE_2_176162_normalized.ome.tif - normalized,5408938c-2f50-494c-ad82-c007b8038c6e,Annotation,,Follicle,Root object (Image),Polygon,17511.1,12410.6,40847.1,1403.8
HDL109_Spleen_HxE_2_176162_normalized.ome.tif - normalized,00f4c2d0-157d-4a4d-b4f8-1c6bc69548e4,Annotation,,Follicle,Root object (Image),Polygon,18579.4,15121.7,10682.1,694.01
HDL109_Spleen_HxE_2_176162_normalized.ome.tif - normalized,8a54da9f-5123-4a7b-b40f-de64793c9ebd,Annotation,,Follicle,Root object (Image),Polygon,10847.1,17618.3,58199.4,1727.1
HDL109_Spleen_HxE_2_176162_normalized.ome.tif - normalized,2335ea2b-e053-4cdd-af03-74a9b3d8e223,Annotation,,Follicle,Root object (Image),Polygon,13690.5,5870.8,52399.8,1758.7
HDL109_Spleen_HxE_2_176162_normalized.ome.tif - normalized,79d84331-ac8a-4972-9f54-b0431339ebc0,Annotation,,Follicle,Root object (Image),Polygon,9952,14235.2,120176.8,2168.7
HDL109_Spleen_HxE_2_176162_normalized.ome.tif - normalized,330059a0-0bf7-4011-8a2c-7fda912a282a,Annotation,,Follicle,Root object (Image),Polygon,8170.7,15334.3,68181.5,2397.5
HDL109_Spleen_HxE_2_176162_normalized.ome.tif - normalized,4de7b66f-d87e-4293-96e7-e945b60c5cc8,Annotation,,Follicle,Root object (Image),Polygon,6698.3,7197.2,149408.6,3123
HDL109_Spleen_HxE_2_176162_normalized.ome.tif - normalized,7cf02310-10ec-4438-95eb-14f9bdac6f33,Annotation,,Follicle,Root object (Image),Polygon,14523.2,8176.4,84041.5,2988.9
HDL109_Spleen_HxE_2_176162_normalized.ome.tif - normalized,9dc494bf-7229-4622-b26e-c9cffa383ae7,Annotation,,Follicle,Root object (Image),Polygon,12909.7,16267.9,104970,1695.6
HDL109_Spleen_HxE_2_176162_normalized.ome.tif - normalized,7f77183e-ac5d-48f7-b8a3-2258fe0c26b4,Annotation,,Follicle,Root object (Image),Polygon,9220.6,9852.2,98657.2,1900.7
HDL109_Spleen_HxE_2_176162_normalized.ome.tif - normalized,5923a549-f9e2-44e0-8fbe-9dcf38630fd4,Annotation,,Follicle,Root object (Image),Polygon,6291.4,17343.1,17103.8,1041
HDL109_Spleen_HxE_2_176162_normalized.ome.tif - normalized,c9c2a1a4-5c11-4b26-a2c8-8f157538778c,Annotation,,Follicle,Root object (Image),Polygon,15022.1,9678.7,54965.3,2176.7
HDL109_Spleen_HxE_2_176162_normalized.ome.tif - normalized,9144b36a-a7e7-4bec-9cf3-910330c5a004,Annotation,,Follicle,Root object (Image),Polygon,8844,3156.3,30615.7,1569.4
HDL109_Spleen_HxE_2_176162_normalized.ome.tif - normalized,53243eec-0138-45b2-9b45-878214d30a2b,Annotation,,Follicle,Root object (Image),Polygon,9096.8,8744.2,212334.8,3272.9
HDL109_Spleen_HxE_2_176162_normalized.ome.tif - normalized,2392cc16-2d1a-411f-8941-01ab91d67ab9,Annotation,,Follicle,Root object (Image),Polygon,13029.2,10322.4,16186.4,1261.8
HDL109_Spleen_HxE_2_176162_normalized.ome.tif - normalized,dad18868-3bc1-4aad-9e97-f3cd5ba8b24d,Annotation,,Follicle,Root object (Image),Polygon,8110.5,15960.1,29807.1,1648.3
HDL109_Spleen_HxE_2_176162_normalized.ome.tif - normalized,0c0827e0-f5c6-486e-93b0-ac0fb2d52538,Annotation,,Follicle,Root object (Image),Polygon,8361.5,17173.8,88519.7,3493.7
HDL109_Spleen_HxE_2_176162_normalized.ome.tif - normalized,d0025f75-89d5-4608-bc48-ffcb263e51a8,Annotation,,Follicle,Root object (Image),Polygon,12187.3,6268.5,24800.6,883.29
HDL109_Spleen_HxE_2_176162_normalized.ome.tif - normalized,89b527a4-75fa-4858-b1cb-26a72adf64d0,Annotation,,Follicle,Root object (Image),Polygon,2004.6,8058,30848.9,1364.3
HDL109_Spleen_HxE_2_176162_normalized.ome.tif - normalized,4a87bdde-0646-44ae-b2bb-9d0207f62cdf,Annotation,,Follicle,Root object (Image),Polygon,14851.2,9096.2,95081.1,1837.6
HDL109_Spleen_HxE_2_176162_normalized.ome.tif - normalized,32504883-1e28-4574-a4b8-a43eb63efdbb,Annotation,,Follicle,Root object (Image),Polygon,19710.9,10582.2,35015.7,1317
HDL109_Spleen_HxE_2_176162_normalized.ome.tif - normalized,c5a412fe-ec02-4f43-81e6-ad2b2a5f250d,Annotation,,Follicle,Root object (Image),Polygon,16201.4,15914,35606.7,1041
HDL109_Spleen_HxE_2_176162_normalized.ome.tif - normalized,d7d6e081-e190-4708-9907-bae7da145d23,Annotation,,Follicle,Root object (Image),Polygon,11798.9,4406.1,10324.5,638.8
HDL109_Spleen_HxE_2_176162_normalized.ome.tif - normalized,df1609ff-305c-4944-9c40-178d69f9f4c8,Annotation,,Follicle,Root object (Image),Polygon,6978.3,8176.1,429629.7,7547.3
HDL109_Spleen_HxE_2_176162_normalized.ome.tif - normalized,c72d38ed-a9cc-4c84-91bd-181b0137e730,Annotation,,Follicle,Root object (Image),Polygon,4390.6,4843.9,117300.4,2578.9
HDL109_Spleen_HxE_2_176162_normalized.ome.tif - normalized,129cdeeb-96b3-4595-8a1f-70341659ae03,Annotation,,Follicle,Root object (Image),Polygon,7846.8,3971,152456.2,2776
HDL109_Spleen_HxE_2_176162_normalized.ome.tif - normalized,4d8779f4-e165-4ff7-881e-4ee237d5671d,Annotation,,Follicle,Root object (Image),Polygon,4179.6,14326.7,64170,1932.2
HDL109_Spleen_HxE_2_176162_normalized.ome.tif - normalized,c66d22b7-053d-47fe-ac5c-3a6d2ec11d7b,Annotation,,Follicle,Root object (Image),Polygon,12141.6,11112.8,70840.1,2681.4
HDL109_Spleen_HxE_2_176162_normalized.ome.tif - normalized,5786e4f0-ecd8-49fb-a7c3-542286bdba53,Annotation,,Follicle,Root object (Image),Polygon,8201.8,14161.7,146283.5,2902.2
HDL109_Spleen_HxE_2_176162_normalized.ome.tif - normalized,216c7701-0c0e-412b-b87d-5761ed0ccd17,Annotation,,Follicle,Root object (Image),Polygon,4150.2,11837.4,506378.7,8407
HDL109_Spleen_HxE_2_176162_normalized.ome.tif - normalized,491ae5c9-5d49-4b91-8f6f-cf2110b1f334,Annotation,,Follicle,Root object (Image),Polygon,2512.5,9555.3,27645.6,1167.2
HDL109_Spleen_HxE_2_176162_normalized.ome.tif - normalized,eb81df0b-e91e-47a7-b335-ca4529be3f99,Annotation,,Follicle,Root object (Image),Polygon,4506.7,7215.2,185497.3,2902.2
HDL109_Spleen_HxE_2_176162_normalized.ome.tif - normalized,c70b95a9-ccd6-420e-b151-649a32731eb8,Annotation,,Follicle,Root object (Image),Polygon,6542.5,9899.4,124421.7,5189.3
HDL109_Spleen_HxE_2_176162_normalized.ome.tif - normalized,251b045a-d727-4736-935f-245175ddc6ee,Annotation,,Follicle,Root object (Image),Polygon,18143.5,10052.7,93184,1648.3
HDL109_Spleen_HxE_2_176162_normalized.ome.tif - normalized,c713fa44-e058-40d4-bbc7-398596d9b587,Annotation,,Follicle,Root object (Image),Polygon,13152.6,6276.2,32123.9,1001.6
HDL109_Spleen_HxE_2_176162_normalized.ome.tif - normalized,9e1d45c4-de0e-4a33-982f-f7073b6566d5,Annotation,,Follicle,Root object (Image),Polygon,3351.8,4484.8,419460,6064.6
HDL109_Spleen_HxE_2_176162_normalized.ome.tif - normalized,4c2040ac-4add-47db-b28b-1b1de586df7d,Annotation,,Follicle,Root object (Image),Polygon,14463.6,8584.9,54933.8,1932.1
HDL109_Spleen_HxE_2_176162_normalized.ome.tif - normalized,0fddfb91-5428-4587-b375-77a0d905c23d,Annotation,,Follicle,Root object (Image),Polygon,10240.8,10029.5,13045.5,1246.1
HDL109_Spleen_HxE_2_176162_normalized.ome.tif - normalized,8a9d0a65-9982-4da6-ab41-3a731ec50cd6,Annotation,,Follicle,Root object (Image),Polygon,11268.8,13551.8,49305.6,1656.1
